"gene_id","PN","PS","DN","DS","length","pathway_name","source"
"AET2Gv20402000",0,1,0,22,1079,"ATP-dependent chromatin remodeling","KEGG"
"AET2Gv20407400",0,8,0,15,1350,"IgSF CAM signaling","KEGG"
"AET2Gv20407400",0,8,0,15,1350,"Motor proteins","KEGG"
"AET2Gv20407400",0,8,0,15,1350,"Phagosome","KEGG"
"AET2Gv20419500",0,3,0,6,1299,"Plant hormone signal transduction","KEGG"
"AET2Gv20419500",0,3,0,6,1299,"Plant-pathogen interaction","KEGG"
"AET2Gv20431100",0,1,3,3,1191,"Efferocytosis","KEGG"
"AET2Gv20431100",0,1,3,3,1191,"Metabolic pathways","KEGG"
"AET2Gv20431100",0,1,3,3,1191,"Sphingolipid metabolism","KEGG"
"AET2Gv20466600",3,4,3,10,2007,"Base excision repair","KEGG"
"AET2Gv20485100",2,2,2,2,1545,"Metabolism and regulation","Reactome"
"AET2Gv20485100",2,2,2,2,1545,"Phytic acid biosynthesis","Reactome"
"AET2Gv20485100",2,2,2,2,1545,"Phytic acid biosynthesis (lipid-independent)","Reactome"
"AET2Gv20485100",2,2,2,2,1545,"Secondary metabolism","Reactome"
"AET2Gv20490800",8,9,5,7,6694,"Crown root development","Reactome"
"AET2Gv20490800",8,9,5,7,6694,"Growth and developmental processes","Reactome"
"AET2Gv20490800",8,9,5,7,6694,"Root structure development","Reactome"
"AET2Gv20490800",8,9,5,7,6694,"Vegetative structure development","Reactome"
"AET2Gv20492400",4,2,6,7,4419,"Cysteine and methionine metabolism","KEGG"
"AET2Gv20492400",4,2,6,7,4419,"Metabolic pathways","KEGG"
"AET2Gv20504000",1,5,1,0,1586,"Biosynthesis of secondary metabolites","KEGG"
"AET2Gv20504000",1,5,1,0,1586,"Carotenoid biosynthesis","KEGG;Reactome"
"AET2Gv20504000",1,5,1,0,1586,"Metabolic pathways","KEGG"
"AET2Gv20504000",1,5,1,0,1586,"Metabolism and regulation","Reactome"
"AET2Gv20504000",1,5,1,0,1586,"Secondary metabolism","Reactome"
"AET2Gv20514900",0,1,0,0,1374,"Biosynthesis of amino acids","KEGG"
"AET2Gv20514900",0,1,0,0,1374,"Biosynthesis of secondary metabolites","KEGG"
"AET2Gv20514900",0,1,0,0,1374,"Carbon metabolism","KEGG"
"AET2Gv20514900",0,1,0,0,1374,"Glycolysis / Gluconeogenesis","KEGG"
"AET2Gv20514900",0,1,0,0,1374,"Metabolic pathways","KEGG"
"AET2Gv20514900",0,1,0,0,1374,"Pyruvate metabolism","KEGG"
"AET2Gv20525100",0,2,1,0,1528,"Protein processing in endoplasmic reticulum","KEGG"
"AET2Gv20530000",0,2,0,3,1708,"Carbon fixation by Calvin cycle","KEGG"
"AET2Gv20530000",0,2,0,3,1708,"Carbon metabolism","KEGG"
"AET2Gv20530000",0,2,0,3,1708,"Generation of precursor metabolites and energy","Reactome"
"AET2Gv20530000",0,2,0,3,1708,"Metabolic pathways","KEGG"
"AET2Gv20530000",0,2,0,3,1708,"Metabolism and regulation","Reactome"
"AET2Gv20530000",0,2,0,3,1708,"Pyruvate metabolism","KEGG"
"AET2Gv20530000",0,2,0,3,1708,"TCA cycle (plant)","Reactome"
"AET2Gv20552900",0,1,0,0,795,"Metabolic pathways","KEGG"
"AET2Gv20552900",0,1,0,0,795,"Photosynthesis","KEGG"
"AET2Gv20553400",0,2,0,3,1363,"Aminoacyl-tRNA biosynthesis","KEGG"
"AET2Gv20556400",0,4,1,4,3319,"Polycomb repressive complex","KEGG"
"AET2Gv20574200",0,1,0,1,595,"Metabolic pathways","KEGG"
"AET2Gv20574200",0,1,0,1,595,"Photosynthesis","KEGG"
"AET2Gv20578700",0,1,0,3,899,"mRNA surveillance pathway","KEGG"
"AET2Gv20585300",0,2,0,1,1701,"Endocytosis","KEGG"
"AET2Gv20625100",0,2,0,2,672,"Ribosome","KEGG"
"AET2Gv20628900",2,2,5,3,955,"Biosynthesis of secondary metabolites","KEGG"
"AET2Gv20628900",2,2,5,3,955,"alpha-Linolenic acid metabolism","KEGG"
"AET2Gv20630200",0,2,0,1,362,"Ribosome","KEGG"
"AET2Gv20635600",1,3,1,3,1176,"Biosynthesis of unsaturated fatty acids","KEGG"
"AET2Gv20635600",1,3,1,3,1176,"Fatty acid biosynthesis","KEGG"
"AET2Gv20635600",1,3,1,3,1176,"Fatty acid metabolism","KEGG"
"AET2Gv20635600",1,3,1,3,1176,"Metabolic pathways","KEGG"
"AET2Gv20638900",2,2,1,9,2670,"Efferocytosis","KEGG"
"AET2Gv20638900",2,2,1,9,2670,"Lysosome biogenesis","KEGG"
"AET2Gv20643700",0,3,0,13,2735,"2-Oxocarboxylic acid metabolism","KEGG"
"AET2Gv20643700",0,3,0,13,2735,"Amino acid catabolism","Reactome"
"AET2Gv20643700",0,3,0,13,2735,"Amino acid metabolism","Reactome"
"AET2Gv20643700",0,3,0,13,2735,"Biosynthesis of secondary metabolites","KEGG"
"AET2Gv20643700",0,3,0,13,2735,"Carbon metabolism","KEGG"
"AET2Gv20643700",0,3,0,13,2735,"Citrate cycle","KEGG"
"AET2Gv20643700",0,3,0,13,2735,"Lipoic acid metabolism","KEGG"
"AET2Gv20643700",0,3,0,13,2735,"Lysine degradation II","Reactome"
"AET2Gv20643700",0,3,0,13,2735,"Metabolic pathways","KEGG"
"AET2Gv20643700",0,3,0,13,2735,"Metabolism and regulation","Reactome"
"AET2Gv20646200",0,3,0,1,1283,"Plant-pathogen interaction","KEGG"
"AET2Gv20648900",0,6,0,2,1722,"Auxin signalling","Reactome"
"AET2Gv20648900",0,6,0,2,1722,"Growth and developmental processes","Reactome"
"AET2Gv20648900",0,6,0,2,1722,"Hormone signaling, transport, and metabolism","Reactome"
"AET2Gv20648900",0,6,0,2,1722,"Metabolism and regulation","Reactome"
"AET2Gv20648900",0,6,0,2,1722,"Plant hormone signal transduction","KEGG"
"AET2Gv20648900",0,6,0,2,1722,"Regulation of seed size","Reactome"
"AET2Gv20648900",0,6,0,2,1722,"Reproductive meristem phase change","Reactome"
"AET2Gv20648900",0,6,0,2,1722,"Reproductive structure development","Reactome"
"AET2Gv20648900",0,6,0,2,1722,"Seed development","Reactome"
"AET2Gv20649800",6,1,18,29,4234,"Biosynthesis of secondary metabolites","KEGG"
"AET2Gv20649800",6,1,18,29,4234,"Metabolic pathways","KEGG"
"AET2Gv20649800",6,1,18,29,4234,"Purine metabolism","KEGG"
"AET2Gv20654200",3,2,3,3,1833,"Aminoacyl-tRNA biosynthesis","KEGG"
"AET2Gv20662900",1,1,2,9,1384,"Amino acid biosynthesis","Reactome"
"AET2Gv20662900",1,1,2,9,1384,"Amino acid metabolism","Reactome"
"AET2Gv20662900",1,1,2,9,1384,"Biosynthesis of amino acids","KEGG"
"AET2Gv20662900",1,1,2,9,1384,"Biosynthesis of secondary metabolites","KEGG"
"AET2Gv20662900",1,1,2,9,1384,"Histidine biosynthesis I","Reactome"
"AET2Gv20662900",1,1,2,9,1384,"Histidine metabolism","KEGG"
"AET2Gv20662900",1,1,2,9,1384,"Metabolic pathways","KEGG"
"AET2Gv20662900",1,1,2,9,1384,"Metabolism and regulation","Reactome"
"AET2Gv20665700",0,1,0,5,501,"Metabolic pathways","KEGG"
"AET2Gv20665700",0,1,0,5,501,"Oxidative phosphorylation","KEGG"
"AET2Gv20668900",0,1,5,10,699,"Cyanate degradation","Reactome"
"AET2Gv20668900",0,1,5,10,699,"Inorganic nutrients metabolism","Reactome"
"AET2Gv20668900",0,1,5,10,699,"Metabolic pathways","KEGG"
"AET2Gv20668900",0,1,5,10,699,"Metabolism and regulation","Reactome"
"AET2Gv20668900",0,1,5,10,699,"Nitrogen metabolism","KEGG"
"AET2Gv20685200",1,1,0,1,1589,"Biosynthesis of cofactors","KEGG"
"AET2Gv20685200",1,1,0,1,1589,"Metabolic pathways","KEGG"
"AET2Gv20685200",1,1,0,1,1589,"Nicotinate and nicotinamide metabolism","KEGG"
"AET2Gv20688500",0,2,7,9,1186,"Protein processing in endoplasmic reticulum","KEGG"
"AET2Gv20691000",0,1,3,17,814,"Ascorbate and aldarate metabolism","KEGG"
"AET2Gv20691000",0,1,3,17,814,"Glutathione metabolism","KEGG"
"AET2Gv20691000",0,1,3,17,814,"Metabolic pathways","KEGG"
"AET2Gv20700200",2,3,2,5,1962,"Auxin signalling","Reactome"
"AET2Gv20700200",2,3,2,5,1962,"Growth and developmental processes","Reactome"
"AET2Gv20700200",2,3,2,5,1962,"Hormone signaling, transport, and metabolism","Reactome"
"AET2Gv20700200",2,3,2,5,1962,"Metabolism and regulation","Reactome"
"AET2Gv20700200",2,3,2,5,1962,"Plant hormone signal transduction","KEGG"
"AET2Gv20700200",2,3,2,5,1962,"Regulation of seed size","Reactome"
"AET2Gv20700200",2,3,2,5,1962,"Reproductive structure development","Reactome"
"AET2Gv20700200",2,3,2,5,1962,"Seed development","Reactome"
"AET2Gv20702400",0,4,0,22,2205,"Lysosome biogenesis","KEGG"
"AET2Gv20740600",0,2,2,15,1326,"Amino acid biosynthesis","Reactome"
"AET2Gv20740600",0,2,2,15,1326,"Amino acid metabolism","Reactome"
"AET2Gv20740600",0,2,2,15,1326,"Glycine betaine biosynthesis III","Reactome"
"AET2Gv20740600",0,2,2,15,1326,"Glycine, serine and threonine metabolism","KEGG"
"AET2Gv20740600",0,2,2,15,1326,"Metabolic pathways","KEGG"
"AET2Gv20740600",0,2,2,15,1326,"Metabolism and regulation","Reactome"
"AET2Gv20740600",0,2,2,15,1326,"One carbon pool by folate","KEGG"
"AET2Gv20744300",2,2,1,25,1049,"Amine and polyamine biosynthesis","Reactome"
"AET2Gv20744300",2,2,1,25,1049,"Arginine and proline metabolism","KEGG"
"AET2Gv20744300",2,2,1,25,1049,"Biosynthesis of secondary metabolites","KEGG"
"AET2Gv20744300",2,2,1,25,1049,"Metabolic pathways","KEGG"
"AET2Gv20744300",2,2,1,25,1049,"Metabolism and regulation","Reactome"
"AET2Gv20744300",2,2,1,25,1049,"Putrescine biosynthesis II","Reactome"
"AET2Gv20771200",4,4,2,17,1509,"Cornified envelope formation","KEGG"
"AET2Gv20771200",4,4,2,17,1509,"mRNA surveillance pathway","KEGG"
"AET2Gv20803200",0,2,0,1,1158,"Base excision repair","KEGG"
"AET2Gv20850300",1,5,1,6,1678,"Biosynthesis of secondary metabolites","KEGG"
"AET2Gv20850300",1,5,1,6,1678,"Metabolic pathways","KEGG"
"AET2Gv20850300",1,5,1,6,1678,"Metabolism and regulation","Reactome"
"AET2Gv20850300",1,5,1,6,1678,"Phenylalanine metabolism","KEGG"
"AET2Gv20850300",1,5,1,6,1678,"Phenylpropanoid biosynthesis","KEGG"
"AET2Gv20850300",1,5,1,6,1678,"Phenylpropanoid biosynthesis, initial reactions","Reactome"
"AET2Gv20850300",1,5,1,6,1678,"Salicylate biosynthesis","Reactome"
"AET2Gv20850300",1,5,1,6,1678,"Secondary metabolism","Reactome"
"AET2Gv20850300",1,5,1,6,1678,"Suberin biosynthesis","Reactome"
"AET2Gv20863300",2,1,7,29,2770,"Motor proteins","KEGG"
"AET2Gv20903900",2,2,4,4,2664,"MAPK signaling pathway - plant","KEGG"
"AET2Gv20910600",3,3,8,12,1011,"D-Amino acid metabolism","KEGG"
"AET2Gv20910600",3,3,8,12,1011,"Glycine, serine and threonine metabolism","KEGG"
"AET2Gv20910600",3,3,8,12,1011,"Metabolic pathways","KEGG"
"AET2Gv20919500",3,4,7,13,914,"Amino acid catabolism","Reactome"
"AET2Gv20919500",3,4,7,13,914,"Amino acid metabolism","Reactome"
"AET2Gv20919500",3,4,7,13,914,"Biosynthesis of amino acids","KEGG"
"AET2Gv20919500",3,4,7,13,914,"Biosynthesis of secondary metabolites","KEGG"
"AET2Gv20919500",3,4,7,13,914,"Biotin biosynthesis II","Reactome"
"AET2Gv20919500",3,4,7,13,914,"Cofactor biosyntheses","Reactome"
"AET2Gv20919500",3,4,7,13,914,"Glycine, serine and threonine metabolism","KEGG"
"AET2Gv20919500",3,4,7,13,914,"Metabolic pathways","KEGG"
"AET2Gv20919500",3,4,7,13,914,"Metabolism and regulation","Reactome"
"AET2Gv20919500",3,4,7,13,914,"Threonine degradation","Reactome"
"AET2Gv20920600",25,6,19,19,6040,"Ribosome biogenesis in eukaryotes","KEGG"
"AET2Gv20931000",0,3,1,7,740,"Peroxisome","KEGG"
"AET2Gv20936000",0,6,3,15,1397,"Amino sugar and nucleotide sugar metabolism","KEGG"
"AET2Gv20936000",0,6,3,15,1397,"Biosynthesis of nucleotide sugars","KEGG"
"AET2Gv20936000",0,6,3,15,1397,"Biosynthesis of various nucleotide sugars","KEGG"
"AET2Gv20936000",0,6,3,15,1397,"Metabolic pathways","KEGG"
"AET2Gv20940800",3,3,15,13,1531,"Biosynthesis of secondary metabolites","KEGG"
"AET2Gv20940800",3,3,15,13,1531,"Sesquiterpenoid and triterpenoid biosynthesis","KEGG"
"AET2Gv20940800",3,3,15,13,1531,"Terpenoid backbone biosynthesis","KEGG"
"AET2Gv20953700",3,1,2,5,1646,"Metabolic pathways","KEGG"
"AET2Gv20953700",3,1,2,5,1646,"N-Glycan biosynthesis","KEGG"
"AET2Gv20953700",3,1,2,5,1646,"Protein processing in endoplasmic reticulum","KEGG"
"AET2Gv20953700",3,1,2,5,1646,"Various types of N-glycan biosynthesis","KEGG"
"AET2Gv20996300",1,4,2,9,1202,"Metabolic pathways","KEGG"
"AET2Gv20996300",1,4,2,9,1202,"N-Glycan biosynthesis","KEGG"
"AET2Gv20996300",1,4,2,9,1202,"Various types of N-glycan biosynthesis","KEGG"
"AET2Gv21011100",8,4,10,19,2497,"Peroxisome","KEGG"
"AET2Gv21014800",0,2,2,20,1236,"Amino sugar and nucleotide sugar metabolism","KEGG"
"AET2Gv21014800",0,2,2,20,1236,"Biosynthesis of nucleotide sugars","KEGG"
"AET2Gv21014800",0,2,2,20,1236,"Carbohydrate metabolism","Reactome"
"AET2Gv21014800",0,2,2,20,1236,"GDP-D-rhamnose biosynthesis","Reactome"
"AET2Gv21014800",0,2,2,20,1236,"GDP-L-fucose biosynthesis I (from GDP-D-mannose)","Reactome"
"AET2Gv21014800",0,2,2,20,1236,"Metabolic pathways","KEGG"
"AET2Gv21014800",0,2,2,20,1236,"Metabolism and regulation","Reactome"
"AET2Gv21014800",0,2,2,20,1236,"UDP-L-arabinose biosynthesis and transport","Reactome"
"AET2Gv21079400",0,2,1,11,1150,"Amino acid metabolism","Reactome"
"AET2Gv21079400",0,2,1,11,1150,"Cysteine and methionine metabolism","KEGG"
"AET2Gv21079400",0,2,1,11,1150,"Metabolic pathways","KEGG"
"AET2Gv21079400",0,2,1,11,1150,"Metabolism and regulation","Reactome"
"AET2Gv21079400",0,2,1,11,1150,"One carbon pool by folate","KEGG"
"AET2Gv21079400",0,2,1,11,1150,"S-adenosyl-L-methionine cycle","Reactome"
"AET2Gv21086800",0,14,0,10,1326,"Amino acid metabolism","Reactome"
"AET2Gv21086800",0,14,0,10,1326,"Cysteine and methionine metabolism","KEGG"
"AET2Gv21086800",0,14,0,10,1326,"Metabolic pathways","KEGG"
"AET2Gv21086800",0,14,0,10,1326,"Metabolism and regulation","Reactome"
"AET2Gv21086800",0,14,0,10,1326,"One carbon pool by folate","KEGG"
"AET2Gv21086800",0,14,0,10,1326,"S-adenosyl-L-methionine cycle","Reactome"
"AET2Gv21086900",1,12,1,10,1207,"Biosynthesis of amino acids","KEGG"
"AET2Gv21086900",1,12,1,10,1207,"Biosynthesis of cofactors","KEGG"
"AET2Gv21086900",1,12,1,10,1207,"Biosynthesis of secondary metabolites","KEGG"
"AET2Gv21086900",1,12,1,10,1207,"Carbon metabolism","KEGG"
"AET2Gv21086900",1,12,1,10,1207,"Cyanoamino acid metabolism","KEGG"
"AET2Gv21086900",1,12,1,10,1207,"Folate transport and metabolism","KEGG"
"AET2Gv21086900",1,12,1,10,1207,"Glycine, serine and threonine metabolism","KEGG"
"AET2Gv21086900",1,12,1,10,1207,"Glyoxylate and dicarboxylate metabolism","KEGG"
"AET2Gv21086900",1,12,1,10,1207,"Metabolic pathways","KEGG"
"AET2Gv21086900",1,12,1,10,1207,"One carbon pool by folate","KEGG"
"AET2Gv21096500",1,1,2,13,1041,"Amino sugar and nucleotide sugar metabolism","KEGG"
"AET2Gv21096500",1,1,2,13,1041,"Biosynthesis of nucleotide sugars","KEGG"
"AET2Gv21096500",1,1,2,13,1041,"Carbohydrate metabolism","Reactome"
"AET2Gv21096500",1,1,2,13,1041,"Metabolic pathways","KEGG"
"AET2Gv21096500",1,1,2,13,1041,"Metabolism and regulation","Reactome"
"AET2Gv21096500",1,1,2,13,1041,"UDP-L-arabinose biosynthesis and transport","Reactome"
"AET2Gv21136600",9,49,4,32,1566,"Biosynthesis of secondary metabolites","KEGG"
"AET2Gv21136600",9,49,4,32,1566,"Carbohydrate metabolism","Reactome"
"AET2Gv21136600",9,49,4,32,1566,"Glycerol degradation I","Reactome"
"AET2Gv21136600",9,49,4,32,1566,"Glycerolipid metabolism","KEGG"
"AET2Gv21136600",9,49,4,32,1566,"Metabolic pathways","KEGG"
"AET2Gv21136600",9,49,4,32,1566,"Metabolism and regulation","Reactome"
"AET2Gv21136600",9,49,4,32,1566,"Plant-pathogen interaction","KEGG"
"AET2Gv21144900",2,9,2,8,1906,"Plant-pathogen interaction","KEGG"
"AET2Gv21145600",0,3,1,18,1020,"Fatty acid biosynthesis","KEGG"
"AET2Gv21145600",0,3,1,18,1020,"Fatty acid metabolism","KEGG"
"AET2Gv21145600",0,3,1,18,1020,"Metabolic pathways","KEGG"
"AET2Gv21148200",0,8,2,21,2193,"Ubiquitin mediated proteolysis","KEGG"
"AET2Gv21153900",4,11,3,9,3572,"RNA polymerase","KEGG"
"AET2Gv21188900",4,14,1,9,931,"Amino acid metabolism","Reactome"
"AET2Gv21188900",4,14,1,9,931,"Cysteine and methionine metabolism","KEGG"
"AET2Gv21188900",4,14,1,9,931,"Metabolic pathways","KEGG"
"AET2Gv21188900",4,14,1,9,931,"Metabolism and regulation","Reactome"
"AET2Gv21188900",4,14,1,9,931,"Methionine salvage pathway","Reactome"
"AET2Gv21191900",1,17,0,20,463,"Ribosome","KEGG"
"AET2Gv21208000",0,32,1,16,2610,"Efferocytosis","KEGG"
"AET2Gv21208000",0,32,1,16,2610,"Lysosome biogenesis","KEGG"
"AET2Gv21221800",3,3,0,11,1623,"Metabolic pathways","KEGG"
"AET2Gv21221800",3,3,0,11,1623,"N-Glycan biosynthesis","KEGG"
"AET2Gv21221800",3,3,0,11,1623,"Protein processing in endoplasmic reticulum","KEGG"
"AET2Gv21221800",3,3,0,11,1623,"Various types of N-glycan biosynthesis","KEGG"
"AET2Gv21230700",1,47,0,29,1304,"Biosynthesis of amino acids","KEGG"
"AET2Gv21230700",1,47,0,29,1304,"Biosynthesis of secondary metabolites","KEGG"
"AET2Gv21230700",1,47,0,29,1304,"Carbon metabolism","KEGG"
"AET2Gv21230700",1,47,0,29,1304,"Glycolysis / Gluconeogenesis","KEGG"
"AET2Gv21230700",1,47,0,29,1304,"Metabolic pathways","KEGG"
"AET2Gv21230700",1,47,0,29,1304,"Pyruvate metabolism","KEGG"
"AET2Gv21251600",1,27,0,8,1195,"Plant hormone signal transduction","KEGG"
"AET3Gv20046800",4,13,10,23,2541,"Aminoacyl-tRNA biosynthesis","KEGG"
"AET3Gv20053100",0,17,0,7,1062,"Biosynthesis of amino acids","KEGG"
"AET3Gv20053100",0,17,0,7,1062,"Biosynthesis of secondary metabolites","KEGG"
"AET3Gv20053100",0,17,0,7,1062,"Calvin cycle","Reactome"
"AET3Gv20053100",0,17,0,7,1062,"Carbohydrate metabolism","Reactome"
"AET3Gv20053100",0,17,0,7,1062,"Carbon fixation by Calvin cycle","KEGG"
"AET3Gv20053100",0,17,0,7,1062,"Carbon metabolism","KEGG"
"AET3Gv20053100",0,17,0,7,1062,"Fructose and mannose metabolism","KEGG"
"AET3Gv20053100",0,17,0,7,1062,"Glycolysis / Gluconeogenesis","KEGG"
"AET3Gv20053100",0,17,0,7,1062,"Metabolic pathways","KEGG"
"AET3Gv20053100",0,17,0,7,1062,"Metabolism and regulation","Reactome"
"AET3Gv20053100",0,17,0,7,1062,"Pentose phosphate pathway","KEGG"
"AET3Gv20081200",8,8,2,8,783,"Ascorbate and aldarate metabolism","KEGG"
"AET3Gv20081200",8,8,2,8,783,"Biosynthesis of cofactors","KEGG"
"AET3Gv20081200",8,8,2,8,783,"Biosynthesis of secondary metabolites","KEGG"
"AET3Gv20081200",8,8,2,8,783,"Glycerolipid metabolism","KEGG"
"AET3Gv20081200",8,8,2,8,783,"Glycolysis / Gluconeogenesis","KEGG"
"AET3Gv20081200",8,8,2,8,783,"Metabolic pathways","KEGG"
"AET3Gv20081200",8,8,2,8,783,"Pentose and glucuronate interconversions","KEGG"
"AET3Gv20081200",8,8,2,8,783,"Pyruvate metabolism","KEGG"
"AET3Gv20147500",0,5,1,7,1784,"ATP-dependent chromatin remodeling","KEGG"
"AET3Gv20165500",2,5,2,10,930,"Biosynthesis of secondary metabolites","KEGG"
"AET3Gv20165500",2,5,2,10,930,"Biosynthesis of unsaturated fatty acids","KEGG"
"AET3Gv20165500",2,5,2,10,930,"Brassinosteroid biosynthesis II","Reactome"
"AET3Gv20165500",2,5,2,10,930,"Fatty acid elongation","KEGG"
"AET3Gv20165500",2,5,2,10,930,"Fatty acid metabolism","KEGG"
"AET3Gv20165500",2,5,2,10,930,"Hormone signaling, transport, and metabolism","Reactome"
"AET3Gv20165500",2,5,2,10,930,"Metabolic pathways","KEGG"
"AET3Gv20165500",2,5,2,10,930,"Metabolism and regulation","Reactome"
"AET3Gv20168400",3,2,10,32,2057,"Biosynthesis of cofactors","KEGG"
"AET3Gv20168400",3,2,10,32,2057,"Cofactor biosyntheses","Reactome"
"AET3Gv20168400",3,2,10,32,2057,"Metabolic pathways","KEGG"
"AET3Gv20168400",3,2,10,32,2057,"Metabolism and regulation","Reactome"
"AET3Gv20168400",3,2,10,32,2057,"NAD biosynthesis I (from aspartate)","Reactome"
"AET3Gv20168400",3,2,10,32,2057,"Nicotinate and nicotinamide metabolism","KEGG"
"AET3Gv20169900",6,2,7,14,2107,"Amino acid biosynthesis","Reactome"
"AET3Gv20169900",6,2,7,14,2107,"Amino acid metabolism","Reactome"
"AET3Gv20169900",6,2,7,14,2107,"Beta-alanine biosynthesis II","Reactome"
"AET3Gv20169900",6,2,7,14,2107,"Biosynthesis of secondary metabolites","KEGG"
"AET3Gv20169900",6,2,7,14,2107,"Fatty acid degradation","KEGG"
"AET3Gv20169900",6,2,7,14,2107,"Fatty acid metabolism","KEGG"
"AET3Gv20169900",6,2,7,14,2107,"Metabolic pathways","KEGG"
"AET3Gv20169900",6,2,7,14,2107,"Metabolism and regulation","Reactome"
"AET3Gv20169900",6,2,7,14,2107,"alpha-Linolenic acid metabolism","KEGG"
"AET3Gv20178700",6,7,11,26,3147,"Nucleotide excision repair","KEGG"
"AET3Gv20183300",2,26,4,17,1427,"Fatty acid and lipid metabolism","Reactome"
"AET3Gv20183300",2,26,4,17,1427,"Metabolic pathways","KEGG"
"AET3Gv20183300",2,26,4,17,1427,"Metabolism and regulation","Reactome"
"AET3Gv20183300",2,26,4,17,1427,"Sphingolipid metabolism","KEGG;Reactome"
"AET3Gv20212000",1,2,7,17,772,"Metabolic pathways","KEGG"
"AET3Gv20238800",0,2,0,8,1690,"Carbon fixation by Calvin cycle","KEGG"
"AET3Gv20238800",0,2,0,8,1690,"Carbon metabolism","KEGG"
"AET3Gv20238800",0,2,0,8,1690,"Metabolic pathways","KEGG"
"AET3Gv20238800",0,2,0,8,1690,"Pyruvate metabolism","KEGG"
"AET3Gv20239100",0,2,3,9,1002,"Gibberellin biosynthesis I (non C-3, non C-13 hydroxylation)","Reactome"
"AET3Gv20239100",0,2,3,9,1002,"Gibberellin biosynthesis III (early C-13 hydroxylation)","Reactome"
"AET3Gv20239100",0,2,3,9,1002,"Hormone signaling, transport, and metabolism","Reactome"
"AET3Gv20239100",0,2,3,9,1002,"Metabolism and regulation","Reactome"
"AET3Gv20247000",1,4,5,12,2302,"Aminoacyl-tRNA biosynthesis","KEGG"
"AET3Gv20247000",1,4,5,12,2302,"Metabolic pathways","KEGG"
"AET3Gv20269200",1,1,0,9,4016,"ABC transporters","KEGG"
"AET3Gv20283800",1,5,3,11,2433,"Biosynthesis of secondary metabolites","KEGG"
"AET3Gv20283800",1,5,3,11,2433,"Choline biosynthesis III","Reactome"
"AET3Gv20283800",1,5,3,11,2433,"Endocytosis","KEGG"
"AET3Gv20283800",1,5,3,11,2433,"Ether lipid metabolism","KEGG"
"AET3Gv20283800",1,5,3,11,2433,"Fatty acid and lipid metabolism","Reactome"
"AET3Gv20283800",1,5,3,11,2433,"Glycerophospholipid metabolism","KEGG"
"AET3Gv20283800",1,5,3,11,2433,"Metabolic pathways","KEGG"
"AET3Gv20283800",1,5,3,11,2433,"Metabolism and regulation","Reactome"
"AET3Gv20298000",2,2,8,8,1470,"Base excision repair","KEGG"
"AET3Gv20298000",2,2,8,8,1470,"Cell cycle","Reactome"
"AET3Gv20298000",2,2,8,8,1470,"Cellular processes","Reactome"
"AET3Gv20298000",2,2,8,8,1470,"DNA replication","KEGG"
"AET3Gv20298000",2,2,8,8,1470,"DNA strand Elongation","Reactome"
"AET3Gv20298000",2,2,8,8,1470,"Homologous recombination","KEGG"
"AET3Gv20298000",2,2,8,8,1470,"Lagging strand synthesis","Reactome"
"AET3Gv20298000",2,2,8,8,1470,"Leading strand synthesis","Reactome"
"AET3Gv20298000",2,2,8,8,1470,"Maturation","Reactome"
"AET3Gv20298000",2,2,8,8,1470,"Mismatch repair","KEGG"
"AET3Gv20298000",2,2,8,8,1470,"Mitosis","Reactome"
"AET3Gv20298000",2,2,8,8,1470,"Nucleotide excision repair","KEGG"
"AET3Gv20298000",2,2,8,8,1470,"S phase","Reactome"
"AET3Gv20298000",2,2,8,8,1470,"Synthesis of DNA","Reactome"
"AET3Gv20322100",0,3,2,5,1641,"Metabolic pathways","KEGG"
"AET3Gv20322100",0,3,2,5,1641,"N-Glycan biosynthesis","KEGG"
"AET3Gv20322100",0,3,2,5,1641,"Various types of N-glycan biosynthesis","KEGG"
"AET3Gv20332000",0,1,1,3,657,"Lysosome biogenesis","KEGG"
"AET3Gv20332000",0,1,1,3,657,"Metabolic pathways","KEGG"
"AET3Gv20332000",0,1,1,3,657,"Oxidative phosphorylation","KEGG"
"AET3Gv20332000",0,1,1,3,657,"Phagosome","KEGG"
"AET3Gv20346700",1,1,0,14,556,"Peroxisome","KEGG"
"AET3Gv20360600",2,1,2,2,1854,"Hormone signaling, transport, and metabolism","Reactome"
"AET3Gv20360600",2,1,2,2,1854,"Jasmonic acid signaling","Reactome"
"AET3Gv20360600",2,1,2,2,1854,"Metabolism and regulation","Reactome"
"AET3Gv20377300",3,3,2,16,3261,"Aminoacyl-tRNA biosynthesis","KEGG"
"AET3Gv20385700",0,1,0,0,432,"Ribosome","KEGG"
"AET3Gv20393900",2,3,2,0,1366,"Growth and developmental processes","Reactome"
"AET3Gv20393900",2,3,2,0,1366,"Lateral root development","Reactome"
"AET3Gv20393900",2,3,2,0,1366,"Lateral root initiation","Reactome"
"AET3Gv20393900",2,3,2,0,1366,"Root structure development","Reactome"
"AET3Gv20393900",2,3,2,0,1366,"Vegetative structure development","Reactome"
"AET3Gv20396200",0,2,0,0,564,"Protein processing in endoplasmic reticulum","KEGG"
"AET3Gv20402100",4,3,7,20,1749,"Cutin, suberine and wax biosynthesis","KEGG"
"AET3Gv20408300",1,1,5,9,834,"Amino acid biosynthesis","Reactome"
"AET3Gv20408300",1,1,5,9,834,"Amino acid metabolism","Reactome"
