"gene_id","PN","PS","DN","DS","length","pathway_name","source"
"TuG1812G0200001677.01",0,5,0,6,1371,"Metabolic pathways","KEGG"
"TuG1812G0200001677.01",0,5,0,6,1371,"Starch and sucrose metabolism","KEGG"
"TuG1812G0200001765.01",0,1,1,2,1077,"Amino sugar and nucleotide sugar metabolism","KEGG"
"TuG1812G0200001765.01",0,1,1,2,1077,"Biosynthesis of nucleotide sugars","KEGG"
"TuG1812G0200001765.01",0,1,1,2,1077,"Carbohydrate metabolism","Reactome"
"TuG1812G0200001765.01",0,1,1,2,1077,"Metabolic pathways","KEGG"
"TuG1812G0200001765.01",0,1,1,2,1077,"Metabolism and regulation","Reactome"
"TuG1812G0200001765.01",0,1,1,2,1077,"UDP-L-arabinose biosynthesis and transport","Reactome"
"TuG1812G0200001819.01",0,2,0,1,1722,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0200001819.01",0,2,0,1,1722,"Carbohydrate metabolism","Reactome"
"TuG1812G0200001819.01",0,2,0,1,1722,"Galactose degradation II","Reactome"
"TuG1812G0200001819.01",0,2,0,1,1722,"Metabolic pathways","KEGG"
"TuG1812G0200001819.01",0,2,0,1,1722,"Metabolism and regulation","Reactome"
"TuG1812G0200001819.01",0,2,0,1,1722,"Starch and sucrose metabolism","KEGG"
"TuG1812G0200001819.01",0,2,0,1,1722,"Sucrose biosynthesis","Reactome"
"TuG1812G0200001847.01",0,1,0,0,435,"Ribosome","KEGG"
"TuG1812G0200002046.01",0,2,0,6,645,"Metabolic pathways","KEGG"
"TuG1812G0200002046.01",0,2,0,6,645,"Photosynthesis - antenna proteins","KEGG"
"TuG1812G0200002264.01",0,1,0,2,750,"Metabolic pathways","KEGG"
"TuG1812G0200002264.01",0,1,0,2,750,"Photosynthesis - antenna proteins","KEGG"
"TuG1812G0200002339.01",0,6,1,6,3240,"Nucleocytoplasmic transport","KEGG"
"TuG1812G0200002339.01",0,6,1,6,3240,"mRNA surveillance pathway","KEGG"
"TuG1812G0200002392.01",1,1,1,0,357,"Autophagy - other","KEGG"
"TuG1812G0200002431.01",2,6,2,10,4563,"Cysteine and methionine metabolism","KEGG"
"TuG1812G0200002431.01",2,6,2,10,4563,"Metabolic pathways","KEGG"
"TuG1812G0200002501.01",0,1,1,1,1422,"Biosynthesis of amino acids","KEGG"
"TuG1812G0200002501.01",0,1,1,1,1422,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0200002501.01",0,1,1,1,1422,"Carbon metabolism","KEGG"
"TuG1812G0200002501.01",0,1,1,1,1422,"Glycolysis / Gluconeogenesis","KEGG"
"TuG1812G0200002501.01",0,1,1,1,1422,"Metabolic pathways","KEGG"
"TuG1812G0200002501.01",0,1,1,1,1422,"Pyruvate metabolism","KEGG"
"TuG1812G0200002504.01",2,2,1,6,3995,"Spliceosome","KEGG"
"TuG1812G0200002523.01",0,4,1,0,1611,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0200002523.01",0,4,1,0,1611,"Carotenoid biosynthesis","KEGG;Reactome"
"TuG1812G0200002523.01",0,4,1,0,1611,"Metabolic pathways","KEGG"
"TuG1812G0200002523.01",0,4,1,0,1611,"Metabolism and regulation","Reactome"
"TuG1812G0200002523.01",0,4,1,0,1611,"Secondary metabolism","Reactome"
"TuG1812G0200002606.01",0,2,3,2,3633,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0200002606.01",0,2,3,2,3633,"Carotenoid biosynthesis","KEGG"
"TuG1812G0200002606.01",0,2,3,2,3633,"Metabolic pathways","KEGG"
"TuG1812G0200002611.01",1,1,1,1,1438,"Aminoacyl-tRNA biosynthesis","KEGG"
"TuG1812G0200002621.01",0,3,0,4,3351,"Polycomb repressive complex","KEGG"
"TuG1812G0200002622.01",0,1,2,3,2555,"Aminoacyl-tRNA biosynthesis","KEGG"
"TuG1812G0200002668.01",3,3,1,3,2007,"Base excision repair","KEGG"
"TuG1812G0200002798.01",0,2,0,1,1180,"Metabolic pathways","KEGG"
"TuG1812G0200002798.01",0,2,0,1,1180,"Sulfur cycle","KEGG"
"TuG1812G0200002798.01",0,2,0,1,1180,"Sulfur metabolism","KEGG"
"TuG1812G0200003113.01",1,1,4,3,4261,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0200003113.01",1,1,4,3,4261,"Metabolic pathways","KEGG"
"TuG1812G0200003113.01",1,1,4,3,4261,"Purine metabolism","KEGG"
"TuG1812G0200003139.01",0,2,0,0,1176,"Biosynthesis of unsaturated fatty acids","KEGG"
"TuG1812G0200003139.01",0,2,0,0,1176,"Fatty acid biosynthesis","KEGG"
"TuG1812G0200003139.01",0,2,0,0,1176,"Fatty acid metabolism","KEGG"
"TuG1812G0200003139.01",0,2,0,0,1176,"Metabolic pathways","KEGG"
"TuG1812G0200003152.01",0,1,0,2,2679,"Efferocytosis","KEGG"
"TuG1812G0200003152.01",0,1,0,2,2679,"Lysosome biogenesis","KEGG"
"TuG1812G0200003157.01",0,3,0,2,1973,"Spliceosome","KEGG"
"TuG1812G0200003275.01",0,1,0,1,2002,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0200003275.01",0,1,0,1,2002,"Carbon metabolism","KEGG"
"TuG1812G0200003275.01",0,1,0,1,2002,"Glycolysis / Gluconeogenesis","KEGG"
"TuG1812G0200003275.01",0,1,0,1,2002,"Glyoxylate and dicarboxylate metabolism","KEGG"
"TuG1812G0200003275.01",0,1,0,1,2002,"Metabolic pathways","KEGG"
"TuG1812G0200003275.01",0,1,0,1,2002,"Propanoate metabolism","KEGG"
"TuG1812G0200003275.01",0,1,0,1,2002,"Pyruvate metabolism","KEGG"
"TuG1812G0200003278.01",0,4,3,8,1425,"Amino acid biosynthesis","Reactome"
"TuG1812G0200003278.01",0,4,3,8,1425,"Amino acid metabolism","Reactome"
"TuG1812G0200003278.01",0,4,3,8,1425,"Biosynthesis of amino acids","KEGG"
"TuG1812G0200003278.01",0,4,3,8,1425,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0200003278.01",0,4,3,8,1425,"Histidine biosynthesis I","Reactome"
"TuG1812G0200003278.01",0,4,3,8,1425,"Histidine metabolism","KEGG"
"TuG1812G0200003278.01",0,4,3,8,1425,"Metabolic pathways","KEGG"
"TuG1812G0200003278.01",0,4,3,8,1425,"Metabolism and regulation","Reactome"
"TuG1812G0200003366.01",0,2,1,2,672,"Ribosome","KEGG"
"TuG1812G0200003412.01",0,2,4,1,2008,"Glycerolipid metabolism","KEGG"
"TuG1812G0200003412.01",0,2,4,1,2008,"Metabolic pathways","KEGG"
"TuG1812G0200003565.01",0,2,0,2,1167,"Biosynthesis of cofactors","KEGG"
"TuG1812G0200003565.01",0,2,0,2,1167,"Biotin metabolism","KEGG"
"TuG1812G0200003565.01",0,2,0,2,1167,"Fatty acid biosynthesis","KEGG"
"TuG1812G0200003565.01",0,2,0,2,1167,"Fatty acid metabolism","KEGG"
"TuG1812G0200003565.01",0,2,0,2,1167,"Metabolic pathways","KEGG"
"TuG1812G0200003847.01",0,2,0,1,843,"2-Oxocarboxylic acid metabolism","KEGG"
"TuG1812G0200003847.01",0,2,0,1,843,"Amino acid biosynthesis","Reactome"
"TuG1812G0200003847.01",0,2,0,1,843,"Amino acid metabolism","Reactome"
"TuG1812G0200003847.01",0,2,0,1,843,"Biosynthesis of amino acids","KEGG"
"TuG1812G0200003847.01",0,2,0,1,843,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0200003847.01",0,2,0,1,843,"Carbon metabolism","KEGG"
"TuG1812G0200003847.01",0,2,0,1,843,"Citrate cycle","KEGG"
"TuG1812G0200003847.01",0,2,0,1,843,"Generation of precursor metabolites and energy","Reactome"
"TuG1812G0200003847.01",0,2,0,1,843,"Leucine biosynthesis","Reactome"
"TuG1812G0200003847.01",0,2,0,1,843,"Metabolic pathways","KEGG"
"TuG1812G0200003847.01",0,2,0,1,843,"Metabolism and regulation","Reactome"
"TuG1812G0200003847.01",0,2,0,1,843,"TCA cycle (plant)","Reactome"
"TuG1812G0200003954.01",0,1,0,10,816,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0200003954.01",0,1,0,10,816,"Carbon metabolism","KEGG"
"TuG1812G0200003954.01",0,1,0,10,816,"Glyoxylate and dicarboxylate metabolism","KEGG"
"TuG1812G0200003954.01",0,1,0,10,816,"Metabolic pathways","KEGG"
"TuG1812G0200004216.01",3,4,2,2,1203,"Glycosylphosphatidylinositol","KEGG"
"TuG1812G0200004216.01",3,4,2,2,1203,"Metabolic pathways","KEGG"
"TuG1812G0200004234.01",0,1,1,2,1797,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0200004234.01",0,1,1,2,1797,"Carbohydrate metabolism","Reactome"
"TuG1812G0200004234.01",0,1,1,2,1797,"Gravitropism under normal or artificial gravity environments","Reactome"
"TuG1812G0200004234.01",0,1,1,2,1797,"Growth and developmental processes","Reactome"
"TuG1812G0200004234.01",0,1,1,2,1797,"Metabolic pathways","KEGG"
"TuG1812G0200004234.01",0,1,1,2,1797,"Metabolism and regulation","Reactome"
"TuG1812G0200004234.01",0,1,1,2,1797,"Regulatory network of nutrient accumulation","Reactome"
"TuG1812G0200004234.01",0,1,1,2,1797,"Reproductive structure development","Reactome"
"TuG1812G0200004234.01",0,1,1,2,1797,"Responses to stimuli: abiotic stimuli and stresses","Reactome"
"TuG1812G0200004234.01",0,1,1,2,1797,"Root gravitropism","Reactome"
"TuG1812G0200004234.01",0,1,1,2,1797,"Seed development","Reactome"
"TuG1812G0200004234.01",0,1,1,2,1797,"Starch and sucrose metabolism","KEGG"
"TuG1812G0200004234.01",0,1,1,2,1797,"Starch biosynthesis","Reactome"
"TuG1812G0200004302.01",2,13,1,15,1826,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0200004302.01",2,13,1,15,1826,"Metabolic pathways","KEGG"
"TuG1812G0200004302.01",2,13,1,15,1826,"Metabolism and regulation","Reactome"
"TuG1812G0200004302.01",2,13,1,15,1826,"Phenylalanine metabolism","KEGG"
"TuG1812G0200004302.01",2,13,1,15,1826,"Phenylpropanoid biosynthesis","KEGG"
"TuG1812G0200004302.01",2,13,1,15,1826,"Phenylpropanoid biosynthesis, initial reactions","Reactome"
"TuG1812G0200004302.01",2,13,1,15,1826,"Salicylate biosynthesis","Reactome"
"TuG1812G0200004302.01",2,13,1,15,1826,"Secondary metabolism","Reactome"
"TuG1812G0200004302.01",2,13,1,15,1826,"Suberin biosynthesis","Reactome"
"TuG1812G0200004509.01",0,1,1,4,984,"Amino acid biosynthesis","Reactome"
"TuG1812G0200004509.01",0,1,1,4,984,"Amino acid metabolism","Reactome"
"TuG1812G0200004509.01",0,1,1,4,984,"Biosynthesis of amino acids","KEGG"
"TuG1812G0200004509.01",0,1,1,4,984,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0200004509.01",0,1,1,4,984,"Lysine biosynthesis","KEGG"
"TuG1812G0200004509.01",0,1,1,4,984,"Lysine biosynthesis I","Reactome"
"TuG1812G0200004509.01",0,1,1,4,984,"Lysine biosynthesis II","Reactome"
"TuG1812G0200004509.01",0,1,1,4,984,"Lysine biosynthesis VI","Reactome"
"TuG1812G0200004509.01",0,1,1,4,984,"Metabolic pathways","KEGG"
"TuG1812G0200004509.01",0,1,1,4,984,"Metabolism and regulation","Reactome"
"TuG1812G0200004509.01",0,1,1,4,984,"Monobactam biosynthesis","KEGG"
"TuG1812G0200004575.01",0,2,2,7,1146,"2-Oxocarboxylic acid metabolism","KEGG"
"TuG1812G0200004575.01",0,2,2,7,1146,"Amino acid biosynthesis","Reactome"
"TuG1812G0200004575.01",0,2,2,7,1146,"Amino acid metabolism","Reactome"
"TuG1812G0200004575.01",0,2,2,7,1146,"Biosynthesis of amino acids","KEGG"
"TuG1812G0200004575.01",0,2,2,7,1146,"Biosynthesis of cofactors","KEGG"
"TuG1812G0200004575.01",0,2,2,7,1146,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0200004575.01",0,2,2,7,1146,"Cofactor biosyntheses","Reactome"
"TuG1812G0200004575.01",0,2,2,7,1146,"Cysteine and methionine metabolism","KEGG"
"TuG1812G0200004575.01",0,2,2,7,1146,"Glucosinolate biosynthesis","KEGG"
"TuG1812G0200004575.01",0,2,2,7,1146,"Isoleucine biosynthesis from threonine","Reactome"
"TuG1812G0200004575.01",0,2,2,7,1146,"Leucine biosynthesis","Reactome"
"TuG1812G0200004575.01",0,2,2,7,1146,"Metabolic pathways","KEGG"
"TuG1812G0200004575.01",0,2,2,7,1146,"Metabolism and regulation","Reactome"
"TuG1812G0200004575.01",0,2,2,7,1146,"Pantothenate and CoA biosynthesis","KEGG"
"TuG1812G0200004575.01",0,2,2,7,1146,"Pantothenate biosynthesis I","Reactome"
"TuG1812G0200004575.01",0,2,2,7,1146,"Pantothenate biosynthesis II","Reactome"
"TuG1812G0200004575.01",0,2,2,7,1146,"Valine, leucine and isoleucine biosynthesis","KEGG"
"TuG1812G0200004575.01",0,2,2,7,1146,"Valine, leucine and isoleucine degradation","KEGG"
"TuG1812G0200004590.01",1,1,1,1,2013,"Plant hormone signal transduction","KEGG"
"TuG1812G0200004654.01",0,1,4,10,794,"Amino acid catabolism","Reactome"
"TuG1812G0200004654.01",0,1,4,10,794,"Amino acid metabolism","Reactome"
"TuG1812G0200004654.01",0,1,4,10,794,"Asparagine degradation I","Reactome"
"TuG1812G0200004654.01",0,1,4,10,794,"Lysosome biogenesis","KEGG"
"TuG1812G0200004654.01",0,1,4,10,794,"Metabolism and regulation","Reactome"
"TuG1812G0200004654.01",0,1,4,10,794,"Other glycan degradation","KEGG"
"TuG1812G0200004750.01",2,5,3,11,1479,"Amino sugar and nucleotide sugar metabolism","KEGG"
"TuG1812G0200004750.01",2,5,3,11,1479,"Biosynthesis of nucleotide sugars","KEGG"
"TuG1812G0200004750.01",2,5,3,11,1479,"Biosynthesis of various nucleotide sugars","KEGG"
"TuG1812G0200004750.01",2,5,3,11,1479,"Metabolic pathways","KEGG"
"TuG1812G0200004815.01",0,4,3,34,2012,"Nucleocytoplasmic transport","KEGG"
"TuG1812G0200004829.01",2,3,0,1,1669,"Metabolic pathways","KEGG"
"TuG1812G0200004829.01",2,3,0,1,1669,"N-Glycan biosynthesis","KEGG"
"TuG1812G0200004829.01",2,3,0,1,1669,"Protein processing in endoplasmic reticulum","KEGG"
"TuG1812G0200004829.01",2,3,0,1,1669,"Various types of N-glycan biosynthesis","KEGG"
"TuG1812G0200004834.01",0,1,0,1,540,"Ribosome","KEGG"
"TuG1812G0200004879.01",0,1,0,4,330,"Lysosome biogenesis","KEGG"
"TuG1812G0200004879.01",0,1,0,4,330,"Metabolic pathways","KEGG"
"TuG1812G0200004879.01",0,1,0,4,330,"Oxidative phosphorylation","KEGG"
"TuG1812G0200004879.01",0,1,0,4,330,"Phagosome","KEGG"
"TuG1812G0200004942.01",6,2,4,4,2006,"mRNA surveillance pathway","KEGG"
"TuG1812G0200005092.01",1,1,2,5,1236,"Amino sugar and nucleotide sugar metabolism","KEGG"
"TuG1812G0200005092.01",1,1,2,5,1236,"Biosynthesis of nucleotide sugars","KEGG"
"TuG1812G0200005092.01",1,1,2,5,1236,"Carbohydrate metabolism","Reactome"
"TuG1812G0200005092.01",1,1,2,5,1236,"GDP-D-rhamnose biosynthesis","Reactome"
"TuG1812G0200005092.01",1,1,2,5,1236,"GDP-L-fucose biosynthesis I (from GDP-D-mannose)","Reactome"
"TuG1812G0200005092.01",1,1,2,5,1236,"Metabolic pathways","KEGG"
"TuG1812G0200005092.01",1,1,2,5,1236,"Metabolism and regulation","Reactome"
"TuG1812G0200005092.01",1,1,2,5,1236,"UDP-L-arabinose biosynthesis and transport","Reactome"
"TuG1812G0200005370.01",1,5,1,10,1422,"Amino acid metabolism","Reactome"
"TuG1812G0200005370.01",1,5,1,10,1422,"Cysteine and methionine metabolism","KEGG"
"TuG1812G0200005370.01",1,5,1,10,1422,"Metabolic pathways","KEGG"
"TuG1812G0200005370.01",1,5,1,10,1422,"Metabolism and regulation","Reactome"
"TuG1812G0200005370.01",1,5,1,10,1422,"One carbon pool by folate","KEGG"
"TuG1812G0200005370.01",1,5,1,10,1422,"S-adenosyl-L-methionine cycle","Reactome"
"TuG1812G0200005438.01",1,4,2,2,1044,"Amino sugar and nucleotide sugar metabolism","KEGG"
"TuG1812G0200005438.01",1,4,2,2,1044,"Biosynthesis of nucleotide sugars","KEGG"
"TuG1812G0200005438.01",1,4,2,2,1044,"Carbohydrate metabolism","Reactome"
"TuG1812G0200005438.01",1,4,2,2,1044,"Metabolic pathways","KEGG"
"TuG1812G0200005438.01",1,4,2,2,1044,"Metabolism and regulation","Reactome"
"TuG1812G0200005438.01",1,4,2,2,1044,"UDP-L-arabinose biosynthesis and transport","Reactome"
"TuG1812G0200005543.01",0,2,0,2,1005,"Amino acid biosynthesis","Reactome"
"TuG1812G0200005543.01",0,2,0,2,1005,"Amino acid metabolism","Reactome"
"TuG1812G0200005543.01",0,2,0,2,1005,"Biosynthesis of amino acids","KEGG"
"TuG1812G0200005543.01",0,2,0,2,1005,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0200005543.01",0,2,0,2,1005,"Lysine biosynthesis","KEGG"
"TuG1812G0200005543.01",0,2,0,2,1005,"Lysine biosynthesis I","Reactome"
"TuG1812G0200005543.01",0,2,0,2,1005,"Lysine biosynthesis II","Reactome"
"TuG1812G0200005543.01",0,2,0,2,1005,"Lysine biosynthesis VI","Reactome"
"TuG1812G0200005543.01",0,2,0,2,1005,"Metabolic pathways","KEGG"
"TuG1812G0200005543.01",0,2,0,2,1005,"Metabolism and regulation","Reactome"
"TuG1812G0200005543.01",0,2,0,2,1005,"Monobactam biosynthesis","KEGG"
"TuG1812G0200005556.01",0,8,0,11,1455,"Amino acid metabolism","Reactome"
"TuG1812G0200005556.01",0,8,0,11,1455,"Cysteine and methionine metabolism","KEGG"
"TuG1812G0200005556.01",0,8,0,11,1455,"Metabolic pathways","KEGG"
"TuG1812G0200005556.01",0,8,0,11,1455,"Metabolism and regulation","Reactome"
"TuG1812G0200005556.01",0,8,0,11,1455,"One carbon pool by folate","KEGG"
"TuG1812G0200005556.01",0,8,0,11,1455,"S-adenosyl-L-methionine cycle","Reactome"
"TuG1812G0200005558.01",0,2,0,7,1377,"Biosynthesis of amino acids","KEGG"
"TuG1812G0200005558.01",0,2,0,7,1377,"Biosynthesis of cofactors","KEGG"
"TuG1812G0200005558.01",0,2,0,7,1377,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0200005558.01",0,2,0,7,1377,"Carbon metabolism","KEGG"
"TuG1812G0200005558.01",0,2,0,7,1377,"Cyanoamino acid metabolism","KEGG"
"TuG1812G0200005558.01",0,2,0,7,1377,"Folate transport and metabolism","KEGG"
"TuG1812G0200005558.01",0,2,0,7,1377,"Glycine, serine and threonine metabolism","KEGG"
"TuG1812G0200005558.01",0,2,0,7,1377,"Glyoxylate and dicarboxylate metabolism","KEGG"
"TuG1812G0200005558.01",0,2,0,7,1377,"Metabolic pathways","KEGG"
"TuG1812G0200005558.01",0,2,0,7,1377,"One carbon pool by folate","KEGG"
"TuG1812G0200005610.01",6,6,4,16,1596,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0200005610.01",6,6,4,16,1596,"Carbohydrate metabolism","Reactome"
"TuG1812G0200005610.01",6,6,4,16,1596,"Glycerol degradation I","Reactome"
"TuG1812G0200005610.01",6,6,4,16,1596,"Glycerolipid metabolism","KEGG"
"TuG1812G0200005610.01",6,6,4,16,1596,"Metabolic pathways","KEGG"
"TuG1812G0200005610.01",6,6,4,16,1596,"Metabolism and regulation","Reactome"
"TuG1812G0200005610.01",6,6,4,16,1596,"Plant-pathogen interaction","KEGG"
"TuG1812G0200005631.01",0,1,0,4,1708,"Lysosome biogenesis","KEGG"
"TuG1812G0200005680.01",0,3,5,22,3703,"RNA polymerase","KEGG"
"TuG1812G0200005739.01",0,8,0,3,978,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0200005739.01",0,8,0,3,978,"Circadian rhythm - plant","KEGG"
"TuG1812G0200005739.01",0,8,0,3,978,"Flavonoid biosynthesis","KEGG;Reactome"
"TuG1812G0200005739.01",0,8,0,3,978,"Metabolic pathways","KEGG"
"TuG1812G0200005739.01",0,8,0,3,978,"Metabolism and regulation","Reactome"
"TuG1812G0200005739.01",0,8,0,3,978,"Secondary metabolism","Reactome"
"TuG1812G0200005784.01",0,1,1,7,1141,"Aminoacyl-tRNA biosynthesis","KEGG"
"TuG1812G0200005784.01",0,1,1,7,1141,"Metabolic pathways","KEGG"
"TuG1812G0200005961.01",2,1,0,0,2117,"Metabolic pathways","KEGG"
"TuG1812G0200005961.01",2,1,0,0,2117,"N-Glycan biosynthesis","KEGG"
"TuG1812G0200005961.01",2,1,0,0,2117,"Protein processing in endoplasmic reticulum","KEGG"
"TuG1812G0200005961.01",2,1,0,0,2117,"Various types of N-glycan biosynthesis","KEGG"
"TuG1812G0200006038.01",0,2,3,6,918,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0200006038.01",0,2,3,6,918,"Metabolic pathways","KEGG"
"TuG1812G0200006038.01",0,2,3,6,918,"Metabolism and regulation","Reactome"
"TuG1812G0200006038.01",0,2,3,6,918,"Mevalonate pathway","Reactome"
"TuG1812G0200006038.01",0,2,3,6,918,"Peroxisome","KEGG"
"TuG1812G0200006038.01",0,2,3,6,918,"Secondary metabolism","Reactome"
"TuG1812G0200006038.01",0,2,3,6,918,"Terpenoid backbone biosynthesis","KEGG"
"TuG1812G0200006080.01",0,2,0,3,633,"Oxidative phosphorylation","KEGG"
"TuG1812G0200006149.01",1,3,1,0,1296,"Plant hormone signal transduction","KEGG"
"TuG1812G0300000184.01",0,3,1,0,3091,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0300000184.01",0,3,1,0,3091,"Carbohydrate metabolism","Reactome"
"TuG1812G0300000184.01",0,3,1,0,3091,"Metabolic pathways","KEGG"
"TuG1812G0300000184.01",0,3,1,0,3091,"Metabolism and regulation","Reactome"
"TuG1812G0300000184.01",0,3,1,0,3091,"Starch and sucrose metabolism","KEGG"
"TuG1812G0300000184.01",0,3,1,0,3091,"Sucrose biosynthesis","Reactome"
"TuG1812G0300000228.01",3,8,2,19,3318,"RNA degradation","KEGG"
"TuG1812G0300000287.01",1,4,5,28,1812,"ABC transporters","KEGG"
"TuG1812G0300000287.01",1,4,5,28,1812,"Folate transport and metabolism","KEGG"
"TuG1812G0300000483.01",5,5,3,2,3306,"Ubiquitin mediated proteolysis","KEGG"
"TuG1812G0300000661.01",3,1,1,1,513,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0300000661.01",3,1,1,1,513,"Cholesterol biosynthesis I","Reactome"
"TuG1812G0300000661.01",3,1,1,1,513,"Cholesterol biosynthesis II (via 24,25-dihydrolanosterol)","Reactome"
"TuG1812G0300000661.01",3,1,1,1,513,"Cholesterol biosynthesis III (via desmosterol)","Reactome"
"TuG1812G0300000661.01",3,1,1,1,513,"Fatty acid and lipid metabolism","Reactome"
"TuG1812G0300000661.01",3,1,1,1,513,"Metabolic pathways","KEGG"
"TuG1812G0300000661.01",3,1,1,1,513,"Metabolism and regulation","Reactome"
"TuG1812G0300000661.01",3,1,1,1,513,"Secondary metabolism","Reactome"
"TuG1812G0300000661.01",3,1,1,1,513,"Steroid biosynthesis","KEGG"
"TuG1812G0300000661.01",3,1,1,1,513,"Sterol biosynthesis","Reactome"
"TuG1812G0300000743.01",7,7,0,7,1860,"Aminoacyl-tRNA biosynthesis","KEGG"
"TuG1812G0300000767.01",5,5,0,2,1954,"ATP-dependent chromatin remodeling","KEGG"
"TuG1812G0300000856.01",0,5,1,16,927,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0300000856.01",0,5,1,16,927,"Biosynthesis of unsaturated fatty acids","KEGG"
"TuG1812G0300000856.01",0,5,1,16,927,"Brassinosteroid biosynthesis II","Reactome"
"TuG1812G0300000856.01",0,5,1,16,927,"Fatty acid elongation","KEGG"
"TuG1812G0300000856.01",0,5,1,16,927,"Fatty acid metabolism","KEGG"
"TuG1812G0300000856.01",0,5,1,16,927,"Hormone signaling, transport, and metabolism","Reactome"
"TuG1812G0300000856.01",0,5,1,16,927,"Metabolic pathways","KEGG"
"TuG1812G0300000856.01",0,5,1,16,927,"Metabolism and regulation","Reactome"
"TuG1812G0300000867.01",1,3,1,7,2186,"Biosynthesis of cofactors","KEGG"
"TuG1812G0300000867.01",1,3,1,7,2186,"Cofactor biosyntheses","Reactome"
"TuG1812G0300000867.01",1,3,1,7,2186,"Metabolic pathways","KEGG"
"TuG1812G0300000867.01",1,3,1,7,2186,"Metabolism and regulation","Reactome"
"TuG1812G0300000867.01",1,3,1,7,2186,"NAD biosynthesis I (from aspartate)","Reactome"
"TuG1812G0300000867.01",1,3,1,7,2186,"Nicotinate and nicotinamide metabolism","KEGG"
"TuG1812G0300000871.01",6,6,7,13,2175,"Amino acid biosynthesis","Reactome"
"TuG1812G0300000871.01",6,6,7,13,2175,"Amino acid metabolism","Reactome"
"TuG1812G0300000871.01",6,6,7,13,2175,"Beta-alanine biosynthesis II","Reactome"
"TuG1812G0300000871.01",6,6,7,13,2175,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0300000871.01",6,6,7,13,2175,"Fatty acid degradation","KEGG"
"TuG1812G0300000871.01",6,6,7,13,2175,"Fatty acid metabolism","KEGG"
"TuG1812G0300000871.01",6,6,7,13,2175,"Metabolic pathways","KEGG"
"TuG1812G0300000871.01",6,6,7,13,2175,"Metabolism and regulation","Reactome"
"TuG1812G0300000871.01",6,6,7,13,2175,"alpha-Linolenic acid metabolism","KEGG"
"TuG1812G0300001090.01",2,3,2,1,825,"Metabolic pathways","KEGG"
"TuG1812G0300001203.01",0,2,0,1,681,"Ribosome","KEGG"
"TuG1812G0300001303.01",0,2,0,3,3459,"Circadian rhythm","Reactome"
"TuG1812G0300001303.01",0,2,0,3,3459,"Circadian rhythm - plant","KEGG"
"TuG1812G0300001303.01",0,2,0,3,3459,"Drought escape (DE) via ABA-independent pathway","Reactome"
"TuG1812G0300001303.01",0,2,0,3,3459,"Flowering under drought stress","Reactome"
"TuG1812G0300001303.01",0,2,0,3,3459,"Gravitropism under normal or artificial gravity environments","Reactome"
"TuG1812G0300001303.01",0,2,0,3,3459,"Growth and developmental processes","Reactome"
"TuG1812G0300001303.01",0,2,0,3,3459,"Inflorescence development","Reactome"
"TuG1812G0300001303.01",0,2,0,3,3459,"Long day regulated expression of florigens","Reactome"
"TuG1812G0300001303.01",0,2,0,3,3459,"Mild drought","Reactome"
"TuG1812G0300001303.01",0,2,0,3,3459,"Reproductive structure development","Reactome"
"TuG1812G0300001303.01",0,2,0,3,3459,"Responses to stimuli: abiotic stimuli and stresses","Reactome"
"TuG1812G0300001303.01",0,2,0,3,3459,"Shoot (tiller) formation and regulation of tiller angle","Reactome"
"TuG1812G0300001303.01",0,2,0,3,3459,"Shoot gravitropism: development, growth, and architecture of shoot in response to gravity","Reactome"
"TuG1812G0300001418.01",1,4,2,1,2285,"Lysosome biogenesis","KEGG"
"TuG1812G0300001519.01",0,1,0,1,1464,"Biosynthesis of secondary metabolites","KEGG"
"TuG1812G0300001519.01",0,1,0,1,1464,"Glycerolipid metabolism","KEGG"
"TuG1812G0300001519.01",0,1,0,1,1464,"Glycerophospholipid metabolism","KEGG"
"TuG1812G0300001519.01",0,1,0,1,1464,"Metabolic pathways","KEGG"
"TuG1812G0300001519.01",0,1,0,1,1464,"Phosphatidylinositol signaling system","KEGG"
"TuG1812G0300001845.01",0,1,0,1,381,"Ribosome","KEGG"
