"gene_id","PN","PS","DN","DS","length","pathway_name","source"
"EVM0014351",0,16,0,1,741,"Ribosome","KEGG"
"EVM0014356",2,45,0,15,737,"Glyoxylate and dicarboxylate metabolism","KEGG"
"EVM0014356",2,45,0,15,737,"Metabolic pathways","KEGG"
"EVM0014356",2,45,0,15,737,"One carbon pool by folate","KEGG"
"EVM0014424",4,17,3,4,1293,"Ascorbate and aldarate metabolism","KEGG"
"EVM0014424",4,17,3,4,1293,"Biosynthesis of cofactors","KEGG"
"EVM0014424",4,17,3,4,1293,"Biosynthesis of secondary metabolites","KEGG"
"EVM0014424",4,17,3,4,1293,"Metabolic pathways","KEGG"
"EVM0014434",3,19,3,5,1073,"Growth and developmental processes","Reactome"
"EVM0014434",3,19,3,5,1073,"Metabolic pathways","KEGG"
"EVM0014434",3,19,3,5,1073,"N-Glycan biosynthesis","KEGG"
"EVM0014434",3,19,3,5,1073,"Primary root development","Reactome"
"EVM0014434",3,19,3,5,1073,"Protein processing in endoplasmic reticulum","KEGG"
"EVM0014434",3,19,3,5,1073,"Root structure development","Reactome"
"EVM0014434",3,19,3,5,1073,"Various types of N-glycan biosynthesis","KEGG"
"EVM0014434",3,19,3,5,1073,"Vegetative structure development","Reactome"
"EVM0014442",1,4,0,12,264,"Biosynthesis of cofactors","KEGG"
"EVM0014442",1,4,0,12,264,"Folate biosynthesis","KEGG"
"EVM0014528",3,13,2,6,1404,"Biosynthesis of amino acids","KEGG"
"EVM0014528",3,13,2,6,1404,"Biosynthesis of secondary metabolites","KEGG"
"EVM0014528",3,13,2,6,1404,"Carbon metabolism","KEGG"
"EVM0014528",3,13,2,6,1404,"Fructose and mannose metabolism","KEGG"
"EVM0014528",3,13,2,6,1404,"Galactose metabolism","KEGG"
"EVM0014528",3,13,2,6,1404,"Glycolysis / Gluconeogenesis","KEGG"
"EVM0014528",3,13,2,6,1404,"Metabolic pathways","KEGG"
"EVM0014528",3,13,2,6,1404,"Pentose phosphate pathway","KEGG"
"EVM0014528",3,13,2,6,1404,"RNA degradation","KEGG"
"EVM0014722",0,8,2,5,402,"Ribosome","KEGG"
"EVM0014754",0,3,0,7,297,"RNA degradation","KEGG"
"EVM0014754",0,3,0,7,297,"Spliceosome","KEGG"
"EVM0014785",12,12,10,11,1503,"Circadian rhythm - plant","KEGG"
"EVM0014807",3,27,2,8,722,"Metabolic pathways","KEGG"
"EVM0014807",3,27,2,8,722,"N-Glycan biosynthesis","KEGG"
"EVM0014807",3,27,2,8,722,"Various types of N-glycan biosynthesis","KEGG"
"EVM0014837",2,16,0,6,508,"Biosynthesis of secondary metabolites","KEGG"
"EVM0014837",2,16,0,6,508,"Cholesterol biosynthesis I","Reactome"
"EVM0014837",2,16,0,6,508,"Cholesterol biosynthesis II (via 24,25-dihydrolanosterol)","Reactome"
"EVM0014837",2,16,0,6,508,"Cholesterol biosynthesis III (via desmosterol)","Reactome"
"EVM0014837",2,16,0,6,508,"Fatty acid and lipid metabolism","Reactome"
"EVM0014837",2,16,0,6,508,"Metabolic pathways","KEGG"
"EVM0014837",2,16,0,6,508,"Metabolism and regulation","Reactome"
"EVM0014837",2,16,0,6,508,"Secondary metabolism","Reactome"
"EVM0014837",2,16,0,6,508,"Steroid biosynthesis","KEGG"
"EVM0014837",2,16,0,6,508,"Sterol biosynthesis","Reactome"
"EVM0014872",4,31,0,13,2667,"Efferocytosis","KEGG"
"EVM0014872",4,31,0,13,2667,"Lysosome biogenesis","KEGG"
"EVM0014879",0,5,4,7,1023,"2-Oxocarboxylic acid metabolism","KEGG"
"EVM0014879",0,5,4,7,1023,"Biosynthesis of secondary metabolites","KEGG"
"EVM0014879",0,5,4,7,1023,"Carbon metabolism","KEGG"
"EVM0014879",0,5,4,7,1023,"Citrate cycle","KEGG"
"EVM0014879",0,5,4,7,1023,"Glycolysis / Gluconeogenesis","KEGG"
"EVM0014879",0,5,4,7,1023,"Lipoic acid metabolism","KEGG"
"EVM0014879",0,5,4,7,1023,"Metabolic pathways","KEGG"
"EVM0014879",0,5,4,7,1023,"Pyruvate metabolism","KEGG"
"EVM0014950",5,5,0,1,1152,"Arginine and proline metabolism","KEGG"
"EVM0014950",5,5,0,1,1152,"Biosynthesis of secondary metabolites","KEGG"
"EVM0014950",5,5,0,1,1152,"Cysteine and methionine metabolism","KEGG"
"EVM0014950",5,5,0,1,1152,"Glutathione metabolism","KEGG"
"EVM0014950",5,5,0,1,1152,"Metabolic pathways","KEGG"
"EVM0014982",0,6,0,2,573,"Endocytosis","KEGG"
"EVM0014985",10,57,5,15,2445,"Lysosome biogenesis","KEGG"
"EVM0014994",0,27,1,3,1050,"Bacterial invasion of epithelial cells","KEGG"
"EVM0014994",0,27,1,3,1050,"Cadherin signaling","KEGG"
"EVM0014994",0,27,1,3,1050,"Endocytosis","KEGG"
"EVM0014994",0,27,1,3,1050,"IgSF CAM signaling","KEGG"
"EVM0015017",0,18,0,7,528,"mRNA surveillance pathway","KEGG"
"EVM0015046",10,24,11,15,4180,"Nucleocytoplasmic transport","KEGG"
"EVM0015048",0,10,0,1,490,"Proteasome","KEGG"
"EVM0015071",0,47,1,10,1341,"Selenocompound metabolism","KEGG"
"EVM0015275",54,6,0,0,796,"Amino sugar and nucleotide sugar metabolism","KEGG"
"EVM0015275",54,6,0,0,796,"Biosynthesis of nucleotide sugars","KEGG"
"EVM0015275",54,6,0,0,796,"Metabolic pathways","KEGG"
"EVM0015305",2,32,0,11,1174,"2-Oxocarboxylic acid metabolism","KEGG"
"EVM0015305",2,32,0,11,1174,"Amino acid biosynthesis","Reactome"
"EVM0015305",2,32,0,11,1174,"Amino acid metabolism","Reactome"
"EVM0015305",2,32,0,11,1174,"Biosynthesis of amino acids","KEGG"
"EVM0015305",2,32,0,11,1174,"Biosynthesis of secondary metabolites","KEGG"
"EVM0015305",2,32,0,11,1174,"Butanoate metabolism","KEGG"
"EVM0015305",2,32,0,11,1174,"C5-Branched dibasic acid metabolism","KEGG"
"EVM0015305",2,32,0,11,1174,"Isoleucine biosynthesis from threonine","Reactome"
"EVM0015305",2,32,0,11,1174,"Metabolic pathways","KEGG"
"EVM0015305",2,32,0,11,1174,"Metabolism and regulation","Reactome"
"EVM0015305",2,32,0,11,1174,"Pantothenate and CoA biosynthesis","KEGG"
"EVM0015305",2,32,0,11,1174,"Valine biosynthesis","Reactome"
"EVM0015305",2,32,0,11,1174,"Valine, leucine and isoleucine biosynthesis","KEGG"
"EVM0015358",0,24,4,30,1182,"Biosynthesis of secondary metabolites","KEGG"
"EVM0015358",0,24,4,30,1182,"Carbon fixation by Calvin cycle","KEGG"
"EVM0015358",0,24,4,30,1182,"Carbon metabolism","KEGG"
"EVM0015358",0,24,4,30,1182,"Citrate cycle","KEGG"
"EVM0015358",0,24,4,30,1182,"Cysteine and methionine metabolism","KEGG"
"EVM0015358",0,24,4,30,1182,"Glyoxylate and dicarboxylate metabolism","KEGG"
"EVM0015358",0,24,4,30,1182,"Metabolic pathways","KEGG"
"EVM0015358",0,24,4,30,1182,"Pyruvate metabolism","KEGG"
"EVM0015358",0,24,4,30,1182,"Sulfoquinovose metabolism","KEGG"
"EVM0015382",0,15,3,13,689,"Biosynthesis of secondary metabolites","KEGG"
"EVM0015382",0,15,3,13,689,"Metabolic pathways","KEGG"
"EVM0015382",0,15,3,13,689,"Steroid biosynthesis","KEGG"
"EVM0015420",2,63,0,16,1723,"RNA degradation","KEGG"
"EVM0015451",10,54,2,13,1532,"Basal transcription factors","KEGG"
"EVM0015604",5,56,2,13,2948,"Efferocytosis","KEGG"
"EVM0015634",9,22,0,9,1171,"Protein processing in endoplasmic reticulum","KEGG"
"EVM0015669",2,20,2,3,741,"Amino sugar and nucleotide sugar metabolism","KEGG"
"EVM0015669",2,20,2,3,741,"Biosynthesis of nucleotide sugars","KEGG"
"EVM0015669",2,20,2,3,741,"Biosynthesis of secondary metabolites","KEGG"
"EVM0015669",2,20,2,3,741,"Fructose and mannose metabolism","KEGG"
"EVM0015669",2,20,2,3,741,"Metabolic pathways","KEGG"
"EVM0015669",2,20,2,3,741,"Starch and sucrose metabolism","KEGG"
"EVM0015710",0,14,0,7,1006,"2-Oxocarboxylic acid metabolism","KEGG"
"EVM0015710",0,14,0,7,1006,"Biosynthesis of secondary metabolites","KEGG"
"EVM0015710",0,14,0,7,1006,"Carbon metabolism","KEGG"
"EVM0015710",0,14,0,7,1006,"Citrate cycle","KEGG"
"EVM0015710",0,14,0,7,1006,"Glycolysis / Gluconeogenesis","KEGG"
"EVM0015710",0,14,0,7,1006,"Lipoic acid metabolism","KEGG"
"EVM0015710",0,14,0,7,1006,"Metabolic pathways","KEGG"
"EVM0015710",0,14,0,7,1006,"Pyruvate metabolism","KEGG"
"EVM0015783",17,20,6,14,1497,"Arginine and proline metabolism","KEGG"
"EVM0015783",17,20,6,14,1497,"Metabolic pathways","KEGG"
"EVM0015783",17,20,6,14,1497,"beta-Alanine metabolism","KEGG"
"EVM0015922",21,17,15,15,4334,"Inositol phosphate metabolism","KEGG"
"EVM0015922",21,17,15,15,4334,"Lysosome biogenesis","KEGG"
"EVM0015922",21,17,15,15,4334,"Metabolic pathways","KEGG"
"EVM0015922",21,17,15,15,4334,"Phagosome","KEGG"
"EVM0015922",21,17,15,15,4334,"Phosphatidylinositol signaling system","KEGG"
"EVM0015945",6,3,10,23,2506,"Protein processing in endoplasmic reticulum","KEGG"
"EVM0015959",0,9,2,14,1573,"Arginine and proline metabolism","KEGG"
"EVM0015959",0,9,2,14,1573,"Ascorbate and aldarate metabolism","KEGG"
"EVM0015959",0,9,2,14,1573,"Biosynthesis of cofactors","KEGG"
"EVM0015959",0,9,2,14,1573,"Biosynthesis of secondary metabolites","KEGG"
"EVM0015959",0,9,2,14,1573,"Fatty acid degradation","KEGG"
"EVM0015959",0,9,2,14,1573,"Glycerolipid metabolism","KEGG"
"EVM0015959",0,9,2,14,1573,"Glycolysis / Gluconeogenesis","KEGG"
"EVM0015959",0,9,2,14,1573,"Histidine metabolism","KEGG"
"EVM0015959",0,9,2,14,1573,"Lysine degradation","KEGG"
"EVM0015959",0,9,2,14,1573,"Metabolic pathways","KEGG"
"EVM0015959",0,9,2,14,1573,"Pantothenate and CoA biosynthesis","KEGG"
"EVM0015959",0,9,2,14,1573,"Pyruvate metabolism","KEGG"
"EVM0015959",0,9,2,14,1573,"Tryptophan metabolism","KEGG"
"EVM0015959",0,9,2,14,1573,"Valine, leucine and isoleucine degradation","KEGG"
"EVM0015959",0,9,2,14,1573,"beta-Alanine metabolism","KEGG"
"EVM0016354",3,27,2,23,1417,"2-Oxocarboxylic acid metabolism","KEGG"
"EVM0016354",3,27,2,23,1417,"Biosynthesis of cofactors","KEGG"
"EVM0016354",3,27,2,23,1417,"Biosynthesis of secondary metabolites","KEGG"
"EVM0016354",3,27,2,23,1417,"Carbon metabolism","KEGG"
"EVM0016354",3,27,2,23,1417,"Citrate cycle","KEGG"
"EVM0016354",3,27,2,23,1417,"Glycine, serine and threonine metabolism","KEGG"
"EVM0016354",3,27,2,23,1417,"Glycolysis / Gluconeogenesis","KEGG"
"EVM0016354",3,27,2,23,1417,"Glyoxylate and dicarboxylate metabolism","KEGG"
"EVM0016354",3,27,2,23,1417,"Lipoic acid metabolism","KEGG"
"EVM0016354",3,27,2,23,1417,"Lysine degradation","KEGG"
"EVM0016354",3,27,2,23,1417,"Metabolic pathways","KEGG"
"EVM0016354",3,27,2,23,1417,"One carbon pool by folate","KEGG"
"EVM0016354",3,27,2,23,1417,"Propanoate metabolism","KEGG"
"EVM0016354",3,27,2,23,1417,"Pyruvate metabolism","KEGG"
"EVM0016354",3,27,2,23,1417,"Tryptophan metabolism","KEGG"
"EVM0016354",3,27,2,23,1417,"Valine, leucine and isoleucine degradation","KEGG"
"EVM0016504",0,60,0,40,3205,"Spliceosome","KEGG"
"EVM0016613",0,1,2,9,1248,"Efferocytosis","KEGG"
"EVM0016622",7,40,2,9,1175,"2-Oxocarboxylic acid metabolism","KEGG"
"EVM0016622",7,40,2,9,1175,"Alanine, aspartate and glutamate metabolism","KEGG"
"EVM0016622",7,40,2,9,1175,"Biosynthesis of secondary metabolites","KEGG"
"EVM0016622",7,40,2,9,1175,"Biotin biosynthesis II","Reactome"
"EVM0016622",7,40,2,9,1175,"Carbon metabolism","KEGG"
"EVM0016622",7,40,2,9,1175,"Cofactor biosyntheses","Reactome"
"EVM0016622",7,40,2,9,1175,"Cysteine and methionine metabolism","KEGG"
"EVM0016622",7,40,2,9,1175,"Glycine, serine and threonine metabolism","KEGG"
"EVM0016622",7,40,2,9,1175,"Glyoxylate and dicarboxylate metabolism","KEGG"
"EVM0016622",7,40,2,9,1175,"Metabolic pathways","KEGG"
"EVM0016622",7,40,2,9,1175,"Metabolism and regulation","Reactome"
"EVM0016622",7,40,2,9,1175,"Valine, leucine and isoleucine degradation","KEGG"
"EVM0016684",0,23,5,21,1202,"ATP-dependent chromatin remodeling","KEGG"
"EVM0016759",12,15,6,8,1081,"Base excision repair","KEGG"
"EVM0016759",12,15,6,8,1081,"DNA replication","KEGG"
"EVM0016759",12,15,6,8,1081,"Non-homologous end-joining","KEGG"
"EVM0016787",9,24,4,11,3040,"Ubiquitin mediated proteolysis","KEGG"
"EVM0016843",5,49,6,19,1146,"Metabolic pathways","KEGG"
"EVM0016843",5,49,6,19,1146,"Nucleotide metabolism","KEGG"
"EVM0016843",5,49,6,19,1146,"Purine metabolism","KEGG"
"EVM0016856",2,24,1,20,1405,"Biosynthesis of secondary metabolites","KEGG"
"EVM0016856",2,24,1,20,1405,"Inositol phosphate metabolism","KEGG"
"EVM0016856",2,24,1,20,1405,"Metabolic pathways","KEGG"
"EVM0016856",2,24,1,20,1405,"Metabolism and regulation","Reactome"
"EVM0016856",2,24,1,20,1405,"Myo-inositol biosynthesis","Reactome"
"EVM0016856",2,24,1,20,1405,"Phytic acid biosynthesis","Reactome"
"EVM0016856",2,24,1,20,1405,"Phytic acid biosynthesis (lipid-independent)","Reactome"
"EVM0016856",2,24,1,20,1405,"Secondary metabolism","Reactome"
"EVM0016870",0,5,10,29,5231,"Nucleocytoplasmic transport","KEGG"
"EVM0016879",4,8,4,10,696,"Metabolic pathways","KEGG"
"EVM0016879",4,8,4,10,696,"Oxidative phosphorylation","KEGG"
"EVM0017022",9,23,1,16,612,"Gravitropism under normal or artificial gravity environments","Reactome"
"EVM0017022",9,23,1,16,612,"Regulation of seed germination and coleoptile growth under submergence and normal gravity environment","Reactome"
"EVM0017022",9,23,1,16,612,"Responses to stimuli: abiotic stimuli and stresses","Reactome"
"EVM0017056",0,33,0,5,1340,"Metabolic pathways","KEGG"
"EVM0017056",0,33,0,5,1340,"Oxidative phosphorylation","KEGG"
"EVM0017097",3,10,1,3,1464,"Metabolic pathways","KEGG"
"EVM0017097",3,10,1,3,1464,"Nucleotide metabolism","KEGG"
"EVM0017097",3,10,1,3,1464,"Pyrimidine metabolism","KEGG"
"EVM0017136",3,11,2,7,984,"ATP-dependent chromatin remodeling","KEGG"
"EVM0017168",11,30,5,9,1291,"mRNA surveillance pathway","KEGG"
"EVM0017189",0,7,2,1,1016,"Protein export","KEGG"
"EVM0017216",3,7,1,2,561,"Spliceosome","KEGG"
"EVM0017313",20,38,4,13,2444,"ATP-dependent chromatin remodeling","KEGG"
"EVM0017408",1,22,0,9,3564,"Nucleocytoplasmic transport","KEGG"
"EVM0017408",1,22,0,9,3564,"mRNA surveillance pathway","KEGG"
"EVM0017423",0,23,0,23,1823,"RNA degradation","KEGG"
"EVM0017423",0,23,0,23,1823,"mRNA surveillance pathway","KEGG"
"EVM0017458",1,6,0,4,2422,"Endocytosis","KEGG"
"EVM0017496",6,34,3,18,1053,"Metabolism and regulation","Reactome"
"EVM0017496",6,34,3,18,1053,"Phenylpropanoid biosynthesis","Reactome"
"EVM0017496",6,34,3,18,1053,"Secondary metabolism","Reactome"
"EVM0017592",6,103,0,19,1686,"Metabolic pathways","KEGG"
"EVM0017592",6,103,0,19,1686,"Sulfur cycle","KEGG"
"EVM0017592",6,103,0,19,1686,"Sulfur metabolism","KEGG"
"EVM0017724",2,10,3,6,1011,"RNA degradation","KEGG"
"EVM0017734",2,59,0,23,2300,"Biosynthesis of secondary metabolites","KEGG"
"EVM0017734",2,59,0,23,2300,"Carbohydrate metabolism","Reactome"
"EVM0017734",2,59,0,23,2300,"Galactose degradation II","Reactome"
"EVM0017734",2,59,0,23,2300,"Metabolic pathways","KEGG"
"EVM0017734",2,59,0,23,2300,"Metabolism and regulation","Reactome"
"EVM0017734",2,59,0,23,2300,"Starch and sucrose metabolism","KEGG"
"EVM0017734",2,59,0,23,2300,"Sucrose biosynthesis","Reactome"
"EVM0017771",0,2,1,2,873,"Ascorbate and aldarate metabolism","KEGG"
"EVM0017771",0,2,1,2,873,"Detoxification","Reactome"
"EVM0017771",0,2,1,2,873,"Glutathione metabolism","KEGG"
"EVM0017771",0,2,1,2,873,"Gravitropism under normal or artificial gravity environments","Reactome"
"EVM0017771",0,2,1,2,873,"Metabolic pathways","KEGG"
"EVM0017771",0,2,1,2,873,"Metabolism and regulation","Reactome"
"EVM0017771",0,2,1,2,873,"Reactive oxygen species (ROS) homeostasis","Reactome"
"EVM0017771",0,2,1,2,873,"Removal of superoxide radicals","Reactome"
"EVM0017771",0,2,1,2,873,"Responses to stimuli: abiotic stimuli and stresses","Reactome"
"EVM0017771",0,2,1,2,873,"Root angle formation: elongation and curvature response","Reactome"
"EVM0017771",0,2,1,2,873,"Root gravitropism","Reactome"
"EVM0017807",0,13,0,1,573,"Ribosome","KEGG"
"EVM0017900",3,80,2,16,3846,"Cadherin signaling","KEGG"
"EVM0017984",2,38,1,30,885,"Amino sugar and nucleotide sugar metabolism","KEGG"
"EVM0017984",2,38,1,30,885,"Biosynthesis of nucleotide sugars","KEGG"
"EVM0017984",2,38,1,30,885,"Biosynthesis of secondary metabolites","KEGG"
"EVM0017984",2,38,1,30,885,"Fructose and mannose metabolism","KEGG"
"EVM0017984",2,38,1,30,885,"Metabolic pathways","KEGG"
"EVM0017984",2,38,1,30,885,"Starch and sucrose metabolism","KEGG"
"EVM0018104",17,38,9,20,2834,"Autophagy - other","KEGG"
"EVM0018208",37,51,9,14,2048,"Non-homologous end-joining","KEGG"
"EVM0018328",0,6,0,2,603,"Cyanate degradation","Reactome"
"EVM0018328",0,6,0,2,603,"Inorganic nutrients metabolism","Reactome"
"EVM0018328",0,6,0,2,603,"Metabolic pathways","KEGG"
"EVM0018328",0,6,0,2,603,"Metabolism and regulation","Reactome"
"EVM0018328",0,6,0,2,603,"Nitrogen metabolism","KEGG"
"EVM0018355",3,10,1,4,847,"Peroxisome","KEGG"
"EVM0018390",0,16,17,22,1523,"Growth and developmental processes","Reactome"
"EVM0018390",0,16,17,22,1523,"Reproductive meristem phase change","Reactome"
"EVM0018390",0,16,17,22,1523,"Reproductive structure development","Reactome"
"EVM0018415",8,19,18,31,2390,"13-LOX and 13-HPL pathway","Reactome"
"EVM0018415",8,19,18,31,2390,"Biosynthesis of secondary metabolites","KEGG"
"EVM0018415",8,19,18,31,2390,"Hormone signaling, transport, and metabolism","Reactome"
"EVM0018415",8,19,18,31,2390,"Jasmonic acid biosynthesis","Reactome"
"EVM0018415",8,19,18,31,2390,"Linoleic acid metabolism","KEGG"
"EVM0018415",8,19,18,31,2390,"Metabolic pathways","KEGG"
"EVM0018415",8,19,18,31,2390,"Metabolism and regulation","Reactome"
"EVM0018415",8,19,18,31,2390,"Secondary metabolism","Reactome"
"EVM0018415",8,19,18,31,2390,"alpha-Linolenic acid metabolism","KEGG"
"EVM0018423",0,22,0,9,518,"Basal transcription factors","KEGG"
"EVM0018423",0,22,0,9,518,"Nucleotide excision repair","KEGG"
"EVM0018477",11,28,2,15,3921,"Autophagy - other","KEGG"
"EVM0018477",11,28,2,15,3921,"Lysosome biogenesis","KEGG"
"EVM0018516",0,8,2,2,540,"Protein export","KEGG"
"EVM0018602",0,1,0,4,678,"Ribosome","KEGG"
"EVM0018629",0,6,2,3,897,"Spliceosome","KEGG"
"EVM0018677",4,23,0,5,726,"Proteasome","KEGG"
"EVM0018683",10,35,7,14,1220,"2-Oxocarboxylic acid metabolism","KEGG"
"EVM0018683",10,35,7,14,1220,"Alanine, aspartate and glutamate metabolism","KEGG"
"EVM0018683",10,35,7,14,1220,"Arginine biosynthesis","KEGG"
"EVM0018683",10,35,7,14,1220,"Biosynthesis of amino acids","KEGG"
"EVM0018683",10,35,7,14,1220,"Carbon fixation by Calvin cycle","KEGG"
"EVM0018683",10,35,7,14,1220,"Carbon metabolism","KEGG"
"EVM0018683",10,35,7,14,1220,"Metabolic pathways","KEGG"
"EVM0018776",5,20,5,13,1335,"Response to cold temperature","Reactome"
"EVM0018776",5,20,5,13,1335,"Responses to stimuli: abiotic stimuli and stresses","Reactome"
"EVM0018801",2,32,2,34,1643,"Biosynthesis of secondary metabolites","KEGG"
"EVM0018801",2,32,2,34,1643,"Metabolic pathways","KEGG"
"EVM0018801",2,32,2,34,1643,"Metabolism and regulation","Reactome"
"EVM0018801",2,32,2,34,1643,"Phenylalanine metabolism","KEGG"
"EVM0018801",2,32,2,34,1643,"Phenylpropanoid biosynthesis","KEGG"
"EVM0018801",2,32,2,34,1643,"Phenylpropanoid biosynthesis, initial reactions","Reactome"
"EVM0018801",2,32,2,34,1643,"Salicylate biosynthesis","Reactome"
"EVM0018801",2,32,2,34,1643,"Secondary metabolism","Reactome"
"EVM0018801",2,32,2,34,1643,"Suberin biosynthesis","Reactome"
"EVM0018825",0,60,1,10,934,"Amino acid catabolism","Reactome"
"EVM0018825",0,60,1,10,934,"Amino acid metabolism","Reactome"
"EVM0018825",0,60,1,10,934,"Biosynthesis of secondary metabolites","KEGG"
"EVM0018825",0,60,1,10,934,"Fatty acid degradation","KEGG"
"EVM0018825",0,60,1,10,934,"Glycolysis / Gluconeogenesis","KEGG"
"EVM0018825",0,60,1,10,934,"Metabolic pathways","KEGG"
"EVM0018825",0,60,1,10,934,"Metabolism and regulation","Reactome"
"EVM0018825",0,60,1,10,934,"Phenylalanine degradation III","Reactome"
"EVM0018825",0,60,1,10,934,"Pyruvate metabolism","KEGG"
"EVM0018825",0,60,1,10,934,"Tyrosine metabolism","KEGG"
"EVM0018825",0,60,1,10,934,"alpha-Linolenic acid metabolism","KEGG"
"EVM0018892",0,27,0,23,1270,"IgSF CAM signaling","KEGG"
"EVM0018892",0,27,0,23,1270,"Motor proteins","KEGG"
"EVM0018892",0,27,0,23,1270,"Phagosome","KEGG"
"EVM0018913",2,16,0,5,1178,"Metabolism and regulation","Reactome"
"EVM0018913",2,16,0,5,1178,"Secologanin and strictosidine biosynthesis","Reactome"
"EVM0018913",2,16,0,5,1178,"Secondary metabolism","Reactome"
"EVM0018920",10,13,12,28,10742,"Lysosome biogenesis","KEGG"
"EVM0018930",2,61,0,25,1208,"IgSF CAM signaling","KEGG"
"EVM0018930",2,61,0,25,1208,"Motor proteins","KEGG"
"EVM0018930",2,61,0,25,1208,"Phagosome","KEGG"
"EVM0018938",6,23,2,13,1131,"Growth and developmental processes","Reactome"
"EVM0018938",6,23,2,13,1131,"Regulatory network of nutrient accumulation","Reactome"
"EVM0018938",6,23,2,13,1131,"Reproductive structure development","Reactome"
"EVM0018938",6,23,2,13,1131,"Seed development","Reactome"
"EVM0019101",11,18,7,22,2199,"Ribosome biogenesis in eukaryotes","KEGG"
"EVM0019126",7,17,7,9,2175,"Acyl-CoA synthetase pathway","Reactome"
"EVM0019126",7,17,7,9,2175,"Fatty acid and lipid metabolism","Reactome"
"EVM0019126",7,17,7,9,2175,"Metabolism and regulation","Reactome"
"EVM0019206",2,37,1,5,763,"Caffeine metabolism","KEGG"
"EVM0019206",2,37,1,5,763,"Metabolic pathways","KEGG"
"EVM0019206",2,37,1,5,763,"Metabolism and regulation","Reactome"
"EVM0019206",2,37,1,5,763,"Nucleotide metabolism","Reactome"
"EVM0019206",2,37,1,5,763,"Purine metabolism","KEGG"
"EVM0019206",2,37,1,5,763,"Ureide biosynthesis","Reactome"
"EVM0019326",23,23,15,25,1326,"Biosynthesis of secondary metabolites","KEGG"
"EVM0019326",23,23,15,25,1326,"Biosynthesis of various plant secondary metabolites; Including: Crocin biosynthesis, Ginsenoside biosynthesis, Saponin adjuvant biosynthesis, Cannabidiol biosynthesis, Mugineic acid biosynthesis, Pentagalloylglucose biosynthesis, Benzoxazinoid biosynthesis, Gramine biosynthesis, Coumarin biosynthesis, Furanocoumarin biosynthesis, Hordatine biosynthesis, Podophyllotoxin biosynthesis","KEGG"
"EVM0019326",23,23,15,25,1326,"Cyanoamino acid metabolism","KEGG"
"EVM0019326",23,23,15,25,1326,"Metabolic pathways","KEGG"
"EVM0019326",23,23,15,25,1326,"Starch and sucrose metabolism","KEGG"
"EVM0019518",4,12,2,9,1662,"Carbohydrate metabolism","Reactome"
"EVM0019518",4,12,2,9,1662,"Glycerol degradation I","Reactome"
"EVM0019518",4,12,2,9,1662,"Metabolic pathways","KEGG"
"EVM0019518",4,12,2,9,1662,"Metabolism and regulation","Reactome"
"EVM0019518",4,12,2,9,1662,"Pentose and glucuronate interconversions","KEGG"
"EVM0019519",16,11,6,2,1686,"Ribosome biogenesis in eukaryotes","KEGG"
"EVM0019529",4,65,1,16,1438,"Arginine and proline metabolism","KEGG"
"EVM0019529",4,65,1,16,1438,"Metabolic pathways","KEGG"
"EVM0019529",4,65,1,16,1438,"Pantothenate and CoA biosynthesis","KEGG"
"EVM0019529",4,65,1,16,1438,"beta-Alanine metabolism","KEGG"
"EVM0019604",8,83,3,31,1932,"Ribosome biogenesis in eukaryotes","KEGG"
"EVM0019605",4,11,0,8,1101,"Amino acid metabolism","Reactome"
"EVM0019605",4,11,0,8,1101,"Cysteine and methionine metabolism","KEGG"
"EVM0019605",4,11,0,8,1101,"Metabolic pathways","KEGG"
"EVM0019605",4,11,0,8,1101,"Metabolism and regulation","Reactome"
"EVM0019605",4,11,0,8,1101,"Methionine salvage pathway","Reactome"
"EVM0019624",16,43,13,31,2471,"Spliceosome","KEGG"
"EVM0019630",3,8,5,5,994,"Biosynthesis of unsaturated fatty acids","KEGG"
"EVM0019630",3,8,5,5,994,"Fatty acid biosynthesis","KEGG"
"EVM0019630",3,8,5,5,994,"Fatty acid metabolism","KEGG"
"EVM0019630",3,8,5,5,994,"Metabolic pathways","KEGG"
"EVM0019786",2,41,5,19,786,"Biosynthesis of secondary metabolites","KEGG"
"EVM0019786",2,41,5,19,786,"Metabolic pathways","KEGG"
"EVM0019786",2,41,5,19,786,"Phenylpropanoid biosynthesis","KEGG"
"EVM0019951",0,13,0,1,597,"Basal transcription factors","KEGG"
"EVM0019962",5,19,4,7,1682,"Auxin signalling","Reactome"
"EVM0019962",5,19,4,7,1682,"Growth and developmental processes","Reactome"
"EVM0019962",5,19,4,7,1682,"Hormone signaling, transport, and metabolism","Reactome"
"EVM0019962",5,19,4,7,1682,"Lateral root development","Reactome"
"EVM0019962",5,19,4,7,1682,"Lateral root emergence","Reactome"
"EVM0019962",5,19,4,7,1682,"Metabolism and regulation","Reactome"
"EVM0019962",5,19,4,7,1682,"Plant hormone signal transduction","KEGG"
"EVM0019962",5,19,4,7,1682,"Regulation of seed size","Reactome"
"EVM0019962",5,19,4,7,1682,"Reproductive structure development","Reactome"
"EVM0019962",5,19,4,7,1682,"Root structure development","Reactome"
"EVM0019962",5,19,4,7,1682,"Seed development","Reactome"
"EVM0019962",5,19,4,7,1682,"Vegetative structure development","Reactome"
"EVM0020018",0,4,0,5,765,"Ribosome","KEGG"
"EVM0020041",23,66,5,19,1426,"Glycosaminoglycan degradation","KEGG"
"EVM0020041",23,66,5,19,1426,"Metabolic pathways","KEGG"
